"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3230000","3230000-102-2021-00001","2021-03-12","","01","영업/정상","01","영업","","","","","","91.44","138-713","서울특별시 송파구 가락동 79-5 밀리아나2차오피스텔 ","서울특별시 송파구 송파대로28길 24, 밀리아나2차오피스텔 2층 208,210호 (가락동)","05718","샴푸","2024-09-21 19:46:19","U","2024-09-23 02:40:00.0","룸살롱","210591.787825479    ","443574.427660288    ","룸살롱","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","Y","91.44","","",""
"3230000","3230000-102-2022-00001","2022-06-21","","01","영업/정상","01","영업","","","","","","140.71","138-827","서울특별시 송파구 방이동 34-9 B1호","서울특별시 송파구 올림픽로32길 14 (방이동)","05542","Ace뮤직타운","2022-06-21 09:31:05","I","2022-06-23 00:22:40.0","기타","209568.288855197    ","445854.428066419    ","기타","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","140.71","","",""
"3230000","3230000-102-2023-00003","2023-10-10","","01","영업/정상","01","영업","","","","","","135.30","138-805","서울특별시 송파구 가락동 98-7 거북이빌딩 지하1층 107호","서울특별시 송파구 송파대로28길 13, 거북이빌딩 지하1층 107호 (가락동)","05719","벤츠","2023-10-10 14:32:32","I","2023-10-12 00:17:42.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","135.3","","",""
"3230000","3230000-102-2025-00001","2025-01-03","","01","영업/정상","01","영업","","","","","","169.30","138-805","서울특별시 송파구 가락동 98-5 가락관광호텔 지하1층 3호","서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 3호 (가락동)","05719","클래스","2025-01-03 09:24:21","I","2025-01-05 00:11:21.0","룸살롱","210429.157119053    ","443526.648866499    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","169.3","","",""
"3230000","3230000-102-2024-00002","2024-12-09","","01","영업/정상","01","영업","","","","","","129.00","138-805","서울특별시 송파구 가락동 98-5 가락관광호텔 ","서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 1호 (가락동)","05719","클래스 원","2024-12-09 09:59:08","I","2024-12-11 00:12:11.0","룸살롱","210429.157119053    ","443526.648866499    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","129","","",""
"3230000","3230000-102-2024-00003","2024-12-09","","01","영업/정상","01","영업","","","","","","89.71","138-805","서울특별시 송파구 가락동 98-5 가락관광호텔 ","서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 2호 (가락동)","05719","클래스 투","2024-12-09 10:14:37","I","2024-12-11 00:12:11.0","룸살롱","210429.157119053    ","443526.648866499    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","89.71","","",""
"3230000","3230000-102-2024-00001","2024-11-25","","01","영업/정상","01","영업","","","","","","130.00","138-805","서울특별시 송파구 가락동 98-2 훼밀리오피스텔 ","서울특별시 송파구 송파대로30길 8, 훼밀리오피스텔 지하1층 (가락동)","05719","세비앙","2024-11-25 10:36:29","I","2024-11-27 00:12:13.0","룸살롱","210403.825298326    ","443562.753075246    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","130","","",""
"3230000","3230000-102-2006-00001","2006-02-13","","01","영업/정상","01","영업","","","","","02 4139928","275.41","138-827","서울특별시 송파구 방이동 24-0 지상3층 ","서울특별시 송파구 올림픽로30길 6-5, 지상3층 (방이동)","05542","샤롯데","2024-06-20 17:02:12","U","2024-06-22 02:40:00.0","룸살롱","209443.501250283    ","445885.938643454    ","룸살롱","0","0","","","","","","","","","","","","N","275.41","","",""
"3230000","3230000-102-2006-00002","2006-07-24","","01","영업/정상","01","영업","","","","","","488.11","138-861","서울특별시 송파구 잠실동 182-0 지하1층 ","서울특별시 송파구 올림픽로12길 4-15 (잠실동,지하1층)","05557","스케일 뮤직타운","2025-02-03 09:34:45","U","2025-02-05 02:40:00.0","관광호텔나이트(디스코)","207203.878703999    ","445431.920595287    ","관광호텔나이트(디스코)","0","0","","","","0","0","0","0","0","","0","0","Y","488.11","","",""
"3230000","3230000-102-2006-00003","2006-11-03","","01","영업/정상","01","영업","","","","","","97.17","138-861","서울특별시 송파구 잠실동 183-9 ","서울특별시 송파구 백제고분로7길 51 (잠실동)","05558","부킹노래바Q","2023-03-23 13:58:26","U","2023-03-25 02:40:00.0","룸살롱","207417.944862342    ","445410.851148168    ","룸살롱","1","3","기타","우수","","","","","","","","","","N","97.17","","",""
"3230000","3230000-102-2004-00003","2004-07-13","","01","영업/정상","01","영업","","","","","02 4139491","263.15","138-827","서울특별시 송파구 방이동 24-0 지상2층 ","서울특별시 송파구 올림픽로30길 6-5 (방이동,지상2층)","05542","플러스","2024-06-21 13:22:07","U","2024-06-23 02:40:00.0","룸살롱","209443.501250283    ","445885.938643454    ","룸살롱","0","0","","","","","","","","","","","","N","263.15","","",""
"3230000","3230000-102-2004-00005","2004-09-22","","01","영업/정상","01","영업","","","","","02 4301397","460.90","138-805","서울특별시 송파구 가락동 98-6 지하3층 ","서울특별시 송파구 송파대로28길 11 (가락동,지하3층)","05719","임팩트2","2024-10-28 14:49:11","U","2024-10-30 02:40:00.0","룸살롱","210463.282485743    ","443549.893536475    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","460.9","","",""
"3230000","3230000-102-2005-00003","2005-05-03","","01","영업/정상","01","영업","","","","","","127.30","138-805","서울특별시 송파구 가락동 99-2 지상2층 ","서울특별시 송파구 송파대로28길 6, 지상2층 (가락동)","05719","쩐","2022-05-18 17:26:36","U","2022-05-20 02:40:00.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","127.3","","",""
"3230000","3230000-102-2003-00003","2003-05-09","","01","영업/정상","01","영업","","","","","02 4432700","138.85","138-805","서울특별시 송파구 가락동 99-2 ","서울특별시 송파구 송파대로28길 6 (가락동)","05719","오빠오빠","2024-08-06 14:22:46","U","2024-08-08 02:40:00.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","0","0","","","","","","","","","","","","N","138.85","","",""
"3230000","3230000-102-2003-00005","2003-10-07","","01","영업/정상","01","영업","","","","","080 4126000","941.99","138-805","서울특별시 송파구 가락동 98-6 지하1층 ","서울특별시 송파구 송파대로28길 11, 지하1층 (가락동)","05719","임팩트","2024-10-28 14:52:19","U","2024-10-30 02:40:00.0","관광호텔나이트(디스코)","210463.282485743    ","443549.893536475    ","관광호텔나이트(디스코)","0","0","","","","0","0","0","0","0","","0","0","N","941.99","","",""
"3230000","3230000-102-2002-17707","2002-09-13","","01","영업/정상","01","영업","","","","","02 4087121","118.58","138-805","서울특별시 송파구 가락동 98-2번지 뉴훼미리1차 지상2층 201호","서울특별시 송파구 송파대로30길 8, 지상2층 201호 (가락동, 뉴훼미리1차 )","05719","티파니7080","2019-08-26 11:06:12","U","2019-08-28 02:40:00.0","룸살롱","210403.825298326    ","443562.753075246    ","룸살롱","","","","","","","","","","","","","","N","118.58","","",""
"3230000","3230000-102-2002-17708","2002-10-01","","01","영업/정상","01","영업","","","","","02 4222766","266.68","138-861","서울특별시 송파구 잠실동 178-5번지 지상3층 ","서울특별시 송파구 백제고분로7길 15-5, 지상3층 (잠실동)","05556","커플 술먹는 노래주점","2018-11-13 09:03:54","U","2018-11-15 02:36:04.0","룸살롱","207045.010076729    ","445401.759799146    ","룸살롱","","","","","","","","","","","","","","N","266.68","","",""
"3230000","3230000-102-2002-17711","2002-12-12","","01","영업/정상","01","영업","","","","","02  413 4783","1049.85","138-844","서울특별시 송파구 석촌동 158번지 호텔 레이크 지하3층 ","서울특별시 송파구 석촌호수로 216, 호텔 레이크 지하3층 (석촌동)","05610","퍼스트","2020-06-08 15:38:46","U","2020-06-10 02:40:00.0","룸살롱","208851.639893799    ","444965.4232772      ","룸살롱","","","","","","","","","","","","","","N","1049.85","","",""
"3230000","3230000-102-2015-00005","2015-07-30","","01","영업/정상","01","영업","","","","","","64.53","138-803","서울특별시 송파구 가락동 79-4 세화빌딩 ","서울특별시 송파구 송파대로28길 20, 세화빌딩 2층 201B호 (가락동)","05718","하니","2023-06-02 17:13:26","U","2023-06-04 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","64.53","","",""
"3230000","3230000-102-2015-00006","2015-08-18","","01","영업/정상","01","영업","","","","","02   4300525","59.04","138-803","서울특별시 송파구 가락동 79-7번지 지상2층 3,4호 ","서울특별시 송파구 송파대로28길 32 (가락동)","05718","에스(S)","2019-12-31 09:42:19","U","2020-01-02 02:40:00.0","룸살롱","210658.051559152    ","443620.612078283    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","59.04","","",""
"3230000","3230000-102-2015-00007","2015-08-31","","01","영업/정상","01","영업","","","","","02  449 6272","59.04","138-803","서울특별시 송파구 가락동 79-7번지 2층 1호,2호 ","서울특별시 송파구 송파대로28길 32, 2층 (가락동)","05718","if 노래주점","2017-11-01 16:28:30","I","2018-08-31 23:59:59.0","룸살롱","210658.051559152    ","443620.612078283    ","룸살롱","","","","","","","","","","","","","","N","59.04","","",""
"3230000","3230000-102-2015-00010","2015-09-24","","01","영업/정상","01","영업","","","","","","41.12","138-803","서울특별시 송파구 가락동 79-4 지하1층 101호 ","서울특별시 송파구 송파대로28길 20 (가락동, 지하1층 101호)","05718","홍콩","2022-05-23 15:11:37","U","2022-05-25 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","41.12","","",""
"3230000","3230000-102-2015-00011","2015-10-02","","01","영업/정상","01","영업","","","","","","195.67","138-805","서울특별시 송파구 가락동 99-1 지상1층 104호 - 108호 ","서울특별시 송파구 송파대로28길 12 (가락동, 지상1층 104호-108호)","05719","동경노래","2024-04-18 16:19:52","U","2024-04-20 02:40:00.0","룸살롱","210491.688890281    ","443508.221246366    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","195.67","","",""
"3230000","3230000-102-2016-00002","2016-06-27","","01","영업/정상","01","영업","","","","","","51.80","138-805","서울특별시 송파구 가락동 98-7 지하1층 106-2호 ","서울특별시 송파구 송파대로28길 13 (가락동, 지하1층 106-2호)","05719","명품노래바","2023-06-19 15:37:10","U","2023-06-21 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","51.8","","",""
"3230000","3230000-102-2016-00003","2016-08-08","","01","영업/정상","01","영업","","","","","","55.60","138-803","서울특별시 송파구 가락동 79-7번지 ","서울특별시 송파구 송파대로28길 32, 지하1층 9,10,11호 (가락동, 올림피아오피스텔)","05718","호박노래장","2020-04-05 17:32:49","U","2020-04-07 02:40:00.0","노래클럽","210658.051559152    ","443620.612078283    ","노래클럽","","","","","상수도전용","","","","","","","","","N","55.6","","",""
"3230000","3230000-102-2016-00004","2016-08-26","","01","영업/정상","01","영업","","","","","","94.72","138-805","서울특별시 송파구 가락동 98-7 지하1층 108호 ","서울특별시 송파구 송파대로28길 13 (가락동)","05719","벤츠노래","2023-10-04 14:34:59","U","2023-10-06 02:40:00.0","기타","210491.321883503    ","443569.763243482    ","기타","0","0","기타","","","0","0","0","0","0","","0","0","N","94.72","","",""
"3230000","3230000-102-2016-00007","2016-09-28","","01","영업/정상","01","영업","","","","","","107.93","138-805","서울특별시 송파구 가락동 99-1 ","서울특별시 송파구 송파대로28길 12, 지하1층 11호(일부),12호 (가락동)","05719","꿀단지","2024-01-09 16:25:21","U","2024-01-11 02:40:00.0","기타","210491.688890281    ","443508.221246366    ","기타","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","107.93","","",""
"3230000","3230000-102-2017-00001","2017-04-05","","01","영업/정상","01","영업","","","","","","76.19","138-803","서울특별시 송파구 가락동 79-4 ","서울특별시 송파구 송파대로28길 20, 지하1층 107,108,109,110호 (가락동)","05718","뉴욕","2024-07-02 13:54:40","U","2024-07-04 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","Y","76.19","","",""
"3230000","3230000-102-2017-00002","2017-04-28","","01","영업/정상","01","영업","","","","","","132.79","138-803","서울특별시 송파구 가락동 79-4 ","서울특별시 송파구 송파대로28길 20, 지하1층 106호 (가락동)","05718","폭스","2023-03-21 14:06:19","U","2023-03-23 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","","","","","","","","","","","","N","132.79","","",""
"3230000","3230000-102-2017-00003","2017-05-31","","01","영업/정상","01","영업","","","","","","85.96","138-805","서울특별시 송파구 가락동 98-7 ","서울특별시 송파구 송파대로28길 13, 지하1층 103호 (가락동, 거북이빌딩)","05719","골드2","2023-06-28 16:04:13","U","2023-06-30 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","Y","85.96","","",""
"3230000","3230000-102-2017-00004","2017-05-31","","01","영업/정상","01","영업","","","","","","85.41","138-805","서울특별시 송파구 가락동 98-7 ","서울특별시 송파구 송파대로28길 13, 지하1층 101호 (가락동, 거북이빌딩)","05719","골드1","2024-04-24 13:17:27","U","2024-04-26 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","Y","85.41","","",""
"3230000","3230000-102-2018-00001","2018-06-29","","01","영업/정상","01","영업","","","","","","36.30","138-803","서울특별시 송파구 가락동 79-4 세화빌딩 ","서울특별시 송파구 송파대로28길 20, 세화빌딩 지하1층 102,103호 (가락동)","05718","뉴홍콩","2022-05-23 15:15:28","U","2022-05-25 02:40:00.0","간이주점","210562.900849903    ","443555.864703206    ","간이주점","","","기타","기타","상수도전용","","","","","","","","","Y","36.3","","",""
"3230000","3230000-102-2016-00006","2016-08-29","","01","영업/정상","01","영업","","","","","02  430 8928","164.85","138-803","서울특별시 송파구 가락동 79-4 ","서울특별시 송파구 송파대로28길 20, 지하1층 114-1,2호 (가락동)","05718","바나나","2023-06-28 12:21:04","U","2023-06-30 02:40:00.0","기타","210562.900849903    ","443555.864703206    ","기타","","","","","","","","","","","","","","N","164.85","","",""
"3230000","3230000-102-1994-03600","1994-01-04","","01","영업/정상","01","영업","","","","","02 4144436","167.47","138-827","서울특별시 송파구 방이동 36-8 ","서울특별시 송파구 올림픽로32길 13 (방이동)","05543","퇴근길노래바Q","2024-10-29 09:33:24","U","2024-10-31 02:40:00.0","룸살롱","209591.910117742    ","445864.5249267      ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","167.47","","",""
"3230000","3230000-102-1999-14645","1999-11-22","","03","폐업","02","폐업","2022-05-31","","","","","86.40","138-827","서울특별시 송파구 방이동 39-11 지하1층 ","서울특별시 송파구 오금로11길 29-16 (방이동)","05543","쎄븐틴","2022-05-31 11:13:20","U","2022-06-04 02:40:00.0","룸살롱","209685.46855713     ","445976.018710511    ","룸살롱","0","0","유흥업소밀집지역","우수","상수도전용","0","0","0","0","0","","0","0","N","86.4","","",""
"3230000","3230000-102-1999-00980","1999-12-01","","03","폐업","02","폐업","2000-03-20","","","","02 4171893","164.37","138-861","서울특별시 송파구 잠실동 176-3번지 ","","","고구려","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206945.449731532    ","445393.130028069    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","164.37","","",""
"3230000","3230000-102-1999-00970","1999-12-04","","03","폐업","02","폐업","2022-04-27","","","","02 4159600","140.71","138-827","서울특별시 송파구 방이동 34-9 지하1층 ","서울특별시 송파구 올림픽로32길 14, 지하1층 (방이동)","05542","에이스 노래바","2022-04-27 16:34:57","U","2022-04-29 02:40:00.0","룸살롱","209568.288855197    ","445854.428066419    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","140.71","","",""
"3230000","3230000-102-1999-00971","1999-12-06","","03","폐업","02","폐업","2017-12-05","","","","02 4169624","141.11","138-861","서울특별시 송파구 잠실동 176-6번지 ","서울특별시 송파구 백제고분로7길 7 (잠실동)","05556","엘제이","2017-12-05 10:00:40","I","2018-08-31 23:59:59.0","룸살롱","206967.655618396    ","445368.663303239    ","룸살롱","","","","","","","","","","","","","","N","141.11","","",""
"3230000","3230000-102-1999-14650","1999-12-20","","03","폐업","02","폐업","2005-10-11","","","","02 4177951","153.02","138-827","서울특별시 송파구 방이동 37-2번지 ","","","르네상스 ","2005-02-25 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209630.559399332    ","445882.78614088     ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","153.02","","",""
"3230000","3230000-102-2000-15942","2000-12-09","","03","폐업","02","폐업","2009-05-27","","","","02 4210887","172.32","138-861","서울특별시 송파구 잠실동 176-7번지 (지하1층) ","","","체칠리아","2007-05-25 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206964.414977305    ","445386.914519366    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","172.32","","",""
"3230000","3230000-102-2000-15940","2000-12-09","","03","폐업","02","폐업","2007-10-29","","","","02 4230879","161.10","138-827","서울특별시 송파구 방이동 34-6번지 ","","","북창동비지니스클럽","2007-10-30 10:12:56","I","2018-08-31 23:59:59.0","룸살롱","209556.120065618    ","445891.245190572    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","161.1","","",""
"3230000","3230000-102-2000-15984","2000-12-21","","03","폐업","02","폐업","2018-02-21","","","","02 4144504","61.20","138-828","서울특별시 송파구 방이동 49-9번지 ","서울특별시 송파구 오금로11길 61-13 (방이동)","05545","접속","2018-02-21 11:06:08","I","2018-08-31 23:59:59.0","룸살롱","210013.154611308    ","445944.378169245    ","룸살롱","0","0","유흥업소밀집지역","을","","","","","","","","","","N","61.2","","",""
"3230000","3230000-102-2000-14895","2000-03-17","","03","폐업","02","폐업","2020-06-22","","","","02 4121330","92.90","138-827","서울특별시 송파구 방이동 38-11 지하1층 ","서울특별시 송파구 오금로11길 23-8, 지하1층 (방이동)","05543","im(아이엠)","2020-06-22 12:13:42","U","2020-06-24 02:40:00.0","비어(바)살롱","209660.147970913    ","445923.060864682    ","비어(바)살롱","","","","","","","","","","","","","","N","92.9","","",""
"3230000","3230000-102-2000-14936","2000-03-25","","03","폐업","02","폐업","2010-05-31","","","","02 4432621","207.89","138-760","서울특별시 송파구 가락동 79-4번지 세화오피스텔지하106호 ","","","홍콩","2008-10-10 09:22:51","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","207.89","","",""
"3230000","3230000-102-2000-14940","2000-03-27","","03","폐업","02","폐업","2006-06-05","","","","02 4142535","82.15","138-861","서울특별시 송파구 잠실동 183-9번지 ","","","방콕","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","207417.944862342    ","445410.851148168    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","82.15","","",""
"3230000","3230000-102-2000-14964","2000-04-01","","03","폐업","02","폐업","2000-10-19","","","","02 4243288","156.50","138-861","서울특별시 송파구 잠실동 177-5번지 ","","","힐튼","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206999.298639306    ","445404.173440738    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","156.5","","",""
"3230000","3230000-102-2001-16497","2001-06-19","","03","폐업","02","폐업","2009-12-02","","","","02 8766104","90.57","138-827","서울특별시 송파구 방이동 39-11번지 (3층) ","","","북창동크럽","2008-02-11 10:04:47","I","2018-08-31 23:59:59.0","룸살롱","209685.46855713     ","445976.018710511    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","90.57","","",""
"3230000","3230000-102-2000-15581","2000-08-19","","03","폐업","02","폐업","2014-07-21","","","","02 4884669","125.80","138-827","서울특별시 송파구 방이동 41-5번지 지하1층 ","서울특별시 송파구 올림픽로34길 5, 지하1층 (방이동)","05544","싸이언","2013-08-16 11:36:21","I","2018-08-31 23:59:59.0","카바레","209723.684544286    ","445996.934629074    ","카바레","","","","","","","","","","","","","","N","125.8","","",""
"3230000","3230000-102-2000-15623","2000-08-26","","03","폐업","02","폐업","2011-02-23","","","","02 4194594","113.56","138-828","서울특별시 송파구 방이동 48-1번지 ","","","희","2010-02-24 13:36:25","I","2018-08-31 23:59:59.0","룸살롱","209970.156668536    ","446001.72589648     ","룸살롱","0","0","기타","기타","","","","","","","","","","N","113.56","","",""
"3230000","3230000-102-2000-15698","2000-09-23","","03","폐업","02","폐업","2002-10-28","","","","","106.52","138-827","서울특별시 송파구 방이동 36-16번지 (지하2층) ","","","샤넬","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209573.702036723    ","445919.513434498    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","106.52","","",""
"3230000","3230000-102-2000-15792","2000-10-23","","03","폐업","02","폐업","2001-04-17","","","","02 4171893","164.37","138-861","서울특별시 송파구 잠실동 176-3번지 ","","","에쿠스","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206945.449731532    ","445393.130028069    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","164.37","","",""
"3230000","3230000-102-2001-16354","2001-05-08","","03","폐업","02","폐업","2019-02-08","","","","0234316131","93.98","138-827","서울특별시 송파구 방이동 43-4번지 지하1층 ","서울특별시 송파구 오금로11길 43-5, 지하1층 (방이동)","05544","미토로","2019-02-08 13:15:37","U","2019-02-10 02:40:00.0","룸살롱","209830.801398249    ","445978.878922613    ","룸살롱","","","유흥업소밀집지역","자율","","","","","","","","","","N","93.98","","",""
"3230000","3230000-102-2001-16374","2001-05-12","","03","폐업","02","폐업","2001-08-31","","","","02 4181642","103.37","138-827","서울특별시 송파구 방이동 34-8번지 ","","","발렌시야","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209563.782          ","445868.6655         ","룸살롱","","","기타","기타","","","","","","","","","","N","103.37","","",""
"3230000","3230000-102-2019-00001","2019-02-11","","03","폐업","02","폐업","2023-12-04","","","","","52.54","138-827","서울특별시 송파구 방이동 34-4 타임모텔 지하1층 102호","서울특별시 송파구 올림픽로32길 4, 타임모텔 지하1층 102호 (방이동)","05542","스펀지 뮤직타운","2023-12-04 17:21:43","U","2023-12-06 02:40:00.0","룸살롱","209542.74681331     ","445930.621574388    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","52.54","","",""
"3230000","3230000-102-2002-17507","2002-05-27","","03","폐업","02","폐업","2006-07-03","","","","0234311202","80.96","138-861","서울특별시 송파구 잠실동 175-8번지 (지하1층) ","","","패밀리","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206964.839324643    ","445483.630462662    ","룸살롱","","","기타","기타","","","","","","","","","","N","80.96","","",""
"3230000","3230000-102-2002-17706","2002-08-30","","03","폐업","02","폐업","2002-09-24","","","","02 4149797","223.02","138-827","서울특별시 송파구 방이동 44-5번지 (1층) ","","","올림피아나","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","","","기타","기타","","","","","","","","","","N","223.02","","",""
"3230000","3230000-102-2004-00002","2004-02-19","","03","폐업","02","폐업","2006-07-31","","","","0204190566","55.15","138-827","서울특별시 송파구 방이동 34-4번지 ","","","로마2","2004-02-19 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209542.74681331     ","445930.621574388    ","룸살롱","0","0","","","","","","","","","","","","N","55.15","","",""
"3230000","3230000-102-2004-00004","2004-07-29","","03","폐업","02","폐업","2018-12-12","","","","02 4494635","91.40","138-803","서울특별시 송파구 가락동 79-5번지 2층 ","서울특별시 송파구 송파대로28길 24, 2층 (가락동)","05718","샴푸","2018-11-22 11:06:15","U","2018-11-24 02:37:41.0","룸살롱","210591.787825479    ","443574.427660288    ","룸살롱","","","학교정화(절대)","","","","","","","","","","","N","91.4","","",""
"3230000","3230000-102-2005-00001","2005-02-25","","03","폐업","02","폐업","2005-09-22","","","","","117.97","138-827","서울특별시 송파구 방이동 36-16번지 ","","","2%(프로)","2005-02-25 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209573.702036723    ","445919.513434498    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","117.97","","",""
"3230000","3230000-102-2005-00002","2005-04-25","","03","폐업","02","폐업","2018-01-23","","","","02 4124140","92.82","138-861","서울특별시 송파구 잠실동 179번지 지하1층 ","서울특별시 송파구 백제고분로7길 15-10 (잠실동,지하1층)","05556","썬라이즈노래짱클럽","2018-01-23 09:26:06","I","2018-08-31 23:59:59.0","룸살롱","207063.573915248    ","445429.915752374    ","룸살롱","","","","","","","","","","","","","","N","92.82","","",""
"3230000","3230000-102-2005-00004","2005-12-06","","03","폐업","02","폐업","2014-10-23","","","","02 4300026","420.35","138-805","서울특별시 송파구 가락동 99-5번지 ","서울특별시 송파구 중대로 97, 지하1층 (가락동)","05719","뉴보물섬","2011-12-23 15:15:34","I","2018-08-31 23:59:59.0","룸살롱","210481.077142289    ","443448.892122874    ","룸살롱","","","","","","","","","","","","","","N","420.35","","",""
"3230000","3230000-102-2003-00002","2003-04-21","","03","폐업","02","폐업","2013-12-05","","","","02  4180878","208.08","138-861","서울특별시 송파구 잠실동 176-3번지 (지하1층) ","서울특별시 송파구 백제고분로7길 3-10 (잠실동,(지하1층))","05556","SM(에스엠)노래클럽","2011-08-23 09:57:50","I","2018-08-31 23:59:59.0","룸살롱","206945.449731532    ","445393.130028069    ","룸살롱","","","","","","","","","","","","","","N","208.08","","",""
"3230000","3230000-102-2003-00004","2003-05-23","","03","폐업","02","폐업","2006-11-24","","","","02 4158799","101.68","138-827","서울특별시 송파구 방이동 28-0번지 ","","","비엠더블유","2003-05-23 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209482.419924433    ","445907.63938529     ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","101.68","","",""
"3230000","3230000-102-2002-17709","2002-11-01","","03","폐업","02","폐업","2020-08-31","","","","02 4156220","68.88","138-827","서울특별시 송파구 방이동 36-9 지상3층 ","서울특별시 송파구 오금로11길 21, 지상3층 (방이동)","05543","시애틀 노래주점","2020-08-31 11:17:44","U","2020-09-02 02:40:00.0","룸살롱","209604.527695319    ","445884.753213184    ","룸살롱","","","","","","","","","","","","","","N","68.88","","",""
"3230000","3230000-102-2002-17710","2002-12-06","","03","폐업","02","폐업","2010-06-14","","","","","133.98","138-861","서울특별시 송파구 잠실동 181-2번지 (B1) ","","","퍼플텐","2009-11-26 12:37:19","I","2018-08-31 23:59:59.0","룸살롱","207135.25           ","445476.02           ","룸살롱","0","0","","","","","","","","","","","","N","133.98","","",""
